"cod_municipio","municipio","ano","tipo_orgao_gestor","tem_plano","tem_conselho","tem_fundo","tem_lei_patrimonio","tem_cons_patrimonio","equip_biblioteca","equip_museu","equip_teatro","equip_cinema","gestor_sexo","gestor_idade","gestor_cor_raca","gestor_escolaridade","gestor_escolaridade_agrupada","orcamento_perc_executado"
"2514651","São José do Brejo do Cruz",2021,"Secretaria em conjunto com outras políticas setoriais","Sim","Sim","Não","Sim","Não","Sim","Sim","Sim","Não","Masculino","27","Parda","Ensino superior completo","Ensino Médio a Pós-graduação lato sensu","Até 10%"
"2514701","São José do Sabugi",2006,"Secretaria municipal em conjunto com outras políticas","Não","Não","Não","Não","Não","Sim","Não","Não","Não",NA,NA,NA,"Ensino superior completo","Ensino Médio a Pós-graduação lato sensu",NA
"2514701","São José do Sabugi",2014,"Secretaria em conjunto com outras políticas","Não","Não","Não","Não","Não","Sim","Não","Não","Não","Feminino","40",NA,"Ensino superior completo","Ensino Médio a Pós-graduação lato sensu",NA
"2514701","São José do Sabugi",2018,"Setor subordinado a outra secretaria","Não","Não","Não","Não","Não","Não","Não","Não","Não","Feminino","44","Parda","Especialização","Ensino Médio a Pós-graduação lato sensu",NA
"2514701","São José do Sabugi",2021,"Secretaria em conjunto com outras políticas setoriais","Não","Não","Não","Não","Não","Sim","Não","Não","Não","Feminino","47","Branca","Especialização","Ensino Médio a Pós-graduação lato sensu","Até 10%"
"2514800","São José dos Cordeiros",2006,"Secretaria municipal em conjunto com outras políticas","Não","Não","Não","Não","Não","Sim","Não","Não","Não",NA,NA,NA,"Ensino superior completo","Ensino Médio a Pós-graduação lato sensu",NA
"2514800","São José dos Cordeiros",2014,"Secretaria em conjunto com outras políticas","Não","Não","Não","Não","Não","Sim","Não","Não","Não","Feminino","57",NA,"Pós-graduação","Ensino Médio a Pós-graduação lato sensu",NA
"2514800","São José dos Cordeiros",2018,"Secretaria em conjunto com outras políticas setoriais","Não","Não","Não","Não","Não","-","-","-","-","Masculino","38","Parda","Ensino superior incompleto","Ensino Médio a Pós-graduação lato sensu",NA
"2514800","São José dos Cordeiros",2021,"Setor subordinado diretamente  à chefia do Executivo","Não","Não","Não","Não","Não","Sim","Não","Não","Não","Masculino","34","Branca","Ensino superior completo","Ensino Médio a Pós-graduação lato sensu","41% a 50%"
"2514909","São Mamede",2006,"Secretaria municipal em conjunto com outras políticas","Não","Não","Não","Não","Não","Sim","Não","Não","Não",NA,NA,NA,"Ensino médio (2º Grau) completo","Ensino Médio a Pós-graduação lato sensu",NA
"2514909","São Mamede",2014,"Secretaria em conjunto com outras políticas","Não","Sim","Não","Não","Não","Sim","Sim","Sim","Não","Masculino","22",NA,"Ensino superior completo","Ensino Médio a Pós-graduação lato sensu",NA
"2514909","São Mamede",2018,"Secretaria em conjunto com outras políticas setoriais","Não","Sim","Não","Não","Não","Não","Não","Não","Não","Masculino","31","Parda","Especialização","Ensino Médio a Pós-graduação lato sensu",NA
"2514909","São Mamede",2021,"Secretaria em conjunto com outras políticas setoriais","Não","Sim","Sim","Sim","Não","Sim","Sim","Não","Não","Masculino","34","Branca","Ensino médio (2º Grau) completo","Ensino Médio a Pós-graduação lato sensu","Até 10%"
"2515005","São Miguel de Taipu",2006,"Secretaria municipal em conjunto com outras políticas","Não","Não","Não","Não","Não","Sim","Não","Não","Não",NA,NA,NA,"Ensino superior completo","Ensino Médio a Pós-graduação lato sensu",NA
"2515005","São Miguel de Taipu",2014,"Secretaria exclusiva","Não","Sim","Não","Não","Não","Sim","Não","Não","Não","Feminino","54",NA,"Pós-graduação","Ensino Médio a Pós-graduação lato sensu",NA
"2515005","São Miguel de Taipu",2018,"Secretaria em conjunto com outras políticas setoriais","Não","Sim","Não","Não","Não","Sim","Sim","Não","Não","Feminino","59","Parda","Ensino superior completo","Ensino Médio a Pós-graduação lato sensu",NA
"2515005","São Miguel de Taipu",2021,"Secretaria em conjunto com outras políticas setoriais","Não","Sim","Não","Não","Não","Sim","Sim","Não","Não","Feminino","21","Branca","Ensino médio (2º Grau) completo","Ensino Médio a Pós-graduação lato sensu","0%"
"2515104","São Sebastião de Lagoa de Roça",2006,"Secretaria municipal em conjunto com outras políticas","Não","Não","Não","Não","Não","Sim","Não","Não","Não",NA,NA,NA,"Pós-graduação","Ensino Médio a Pós-graduação lato sensu",NA
"2515104","São Sebastião de Lagoa de Roça",2014,"Secretaria em conjunto com outras políticas","Não","Sim","Sim","Não","Não","Sim","Não","Não","Não","Masculino","46",NA,"Ensino superior completo","Ensino Médio a Pós-graduação lato sensu",NA
"2515104","São Sebastião de Lagoa de Roça",2018,"Secretaria exclusiva","Não","Sim","Sim","Não","Não","Não","Não","Não","Não","Masculino","42","Branca","Especialização","Ensino Médio a Pós-graduação lato sensu",NA
"2515104","São Sebastião de Lagoa de Roça",2021,"Secretaria em conjunto com outras políticas setoriais","Não","Sim","Sim","Sim","Não","Não","Não","Não","Não","Masculino","45","Parda","Especialização","Ensino Médio a Pós-graduação lato sensu","31% a 40%"
"2515203","São Sebastião do Umbuzeiro",2006,"Secretaria municipal em conjunto com outras políticas","Não","Não","Não","Não","Não","Sim","Não","Sim","Não",NA,NA,NA,"Ensino superior completo","Ensino Médio a Pós-graduação lato sensu",NA
"2515203","São Sebastião do Umbuzeiro",2014,"Secretaria em conjunto com outras políticas","Não","Não","Não","Não","Não","Sim","Não","Não","Não","Feminino","49",NA,"Ensino superior completo","Ensino Médio a Pós-graduação lato sensu",NA
"2515203","São Sebastião do Umbuzeiro",2018,"Setor subordinado a outra secretaria","Não","Não","Não","Sim","Não","Não","Não","Não","Não","Feminino","53","Parda","Mestrado","Mestrado e doutorado",NA
"2515203","São Sebastião do Umbuzeiro",2021,"Secretaria em conjunto com outras políticas setoriais","Não","Não","Não","Sim","Não","Não","Não","Não","Não","Masculino","44","Parda","Ensino superior completo","Ensino Médio a Pós-graduação lato sensu","Sem Informação"
"2515302","Sapé",2006,"Secretaria municipal em conjunto com outras políticas","Não","Não","Não","Não","Não","Sim","Sim","Não","Não",NA,NA,NA,"Ensino superior completo","Ensino Médio a Pós-graduação lato sensu",NA
"2515302","Sapé",2014,"Secretaria em conjunto com outras políticas","Não","Não","Não","Não","Não","Sim","Sim","Não","Não","Masculino","41",NA,"Ensino superior completo","Ensino Médio a Pós-graduação lato sensu",NA
"2515302","Sapé",2018,"Setor subordinado a outra secretaria","Não","Não","Sim","Não","Não","Não","Sim","Não","Não","Masculino","44","Branca","Ensino superior completo","Ensino Médio a Pós-graduação lato sensu",NA
"2515302","Sapé",2021,"Secretaria em conjunto com outras políticas setoriais","Não","Não","Não","Não","Não","Sim","Sim","Não","Não","Feminino","43","Branca","Doutorado","Mestrado e doutorado","31% a 40%"
"2515401","São Vicente do Seridó",2006,"Secretaria municipal em conjunto com outras políticas","Não","Não","Não","Não","Não","Sim","Não","Não","Não",NA,NA,NA,"Pós-graduação","Ensino Médio a Pós-graduação lato sensu",NA
"2515401","São Vicente do Seridó",2014,"Secretaria em conjunto com outras políticas","Não","Sim","Sim","Não","Não","Sim","Não","Não","Não","Masculino","36",NA,"Ensino superior incompleto","Ensino Médio a Pós-graduação lato sensu",NA
"2515401","São Vicente do Seridó",2018,"Secretaria em conjunto com outras políticas setoriais","Não","Sim","Sim","Não","Não","-","-","-","-","Masculino","39","Branca","Ensino médio (2º Grau) completo","Ensino Médio a Pós-graduação lato sensu",NA
"2515401","São Vicente do Seridó",2021,"Secretaria em conjunto com outras políticas setoriais","Não","Sim","Não","Não","Não","Não","Não","Não","Não","Masculino","39","Parda","Ensino médio (2º Grau) completo","Ensino Médio a Pós-graduação lato sensu","Sem Informação"
"2515500","Serra Branca",2006,"Secretaria municipal em conjunto com outras políticas","Sim","Não","Não","Não","Não","Sim","Sim","Não","Não",NA,NA,NA,"Pós-graduação","Ensino Médio a Pós-graduação lato sensu",NA
"2515500","Serra Branca",2014,"Não possui estrutura","Não","Não","Não","Não","Não","Sim","Sim","Sim","Não","-","-",NA,"-","Sem Informação",NA
"2515500","Serra Branca",2018,"Setor subordinado diretamente à chefia do Executivo","Não","Não","Não","Não","Não","Sim","Não","Não","Não","Feminino","71","Indígena","Especialização","Ensino Médio a Pós-graduação lato sensu",NA
"2515500","Serra Branca",2021,"Secretaria em conjunto com outras políticas setoriais","Não","Não","Não","Não","Não","Sim","Sim","Não","Não","Feminino","72","Parda","Ensino superior completo","Ensino Médio a Pós-graduação lato sensu","81% a 90%"
"2515609","Serra da Raiz",2006,"Setor subordinado a outra secretaria","Não","Não","Não","Não","Não","Sim","Não","Não","Não",NA,NA,NA,"Pós-graduação","Ensino Médio a Pós-graduação lato sensu",NA
"2515609","Serra da Raiz",2014,"Secretaria exclusiva","Não","Não","Não","Não","Não","Sim","Sim","Não","Não","Feminino","25",NA,"Ensino médio completo","Ensino Médio a Pós-graduação lato sensu",NA
"2515609","Serra da Raiz",2018,"Secretaria exclusiva","Não","Sim","Sim","Não","Não","-","-","-","-","Masculino","22","Parda","Ensino superior incompleto","Ensino Médio a Pós-graduação lato sensu",NA
"2515609","Serra da Raiz",2021,"Secretaria exclusiva","Não","Sim","Sim","Sim","Não","Sim","Sim","Não","Não","Masculino","25","Parda","Ensino superior completo","Ensino Médio a Pós-graduação lato sensu","21% a 30%"
"2515708","Serra Grande",2006,"Secretaria municipal em conjunto com outras políticas","Não","Não","Não","Não","Não","Sim","Não","Não","Não",NA,NA,NA,"Ensino superior completo","Ensino Médio a Pós-graduação lato sensu",NA
"2515708","Serra Grande",2014,"Secretaria exclusiva","Não","Sim","Não","Não","Não","Sim","Não","Não","Não","Feminino","52",NA,"Ensino médio completo","Ensino Médio a Pós-graduação lato sensu",NA
"2515708","Serra Grande",2018,"Secretaria exclusiva","Não","Sim","Sim","Sim","Não","-","-","-","-","Feminino","56","Parda","Ensino médio (2º Grau) completo","Ensino Médio a Pós-graduação lato sensu",NA
"2515708","Serra Grande",2021,"Secretaria em conjunto com outras políticas setoriais","Sim","Sim","Não","Sim","Não","Sim","Não","Não","Não","Feminino","59","Parda","Ensino médio (2º Grau) completo","Ensino Médio a Pós-graduação lato sensu","71% a 80%"
"2515807","Serra Redonda",2006,"Secretaria municipal em conjunto com outras políticas","Não","Não","Não","Não","Não","Sim","Não","Não","Não",NA,NA,NA,"Ensino superior completo","Ensino Médio a Pós-graduação lato sensu",NA
"2515807","Serra Redonda",2014,"Secretaria em conjunto com outras políticas","Sim","Sim","Não","Não","Não","Sim","Não","Não","Não","Masculino","43",NA,"Ensino superior completo","Ensino Médio a Pós-graduação lato sensu",NA
"2515807","Serra Redonda",2018,"Secretaria exclusiva","Não","Sim","Não","Não","Não","-","-","-","-","Masculino","35","Parda","Ensino superior completo","Ensino Médio a Pós-graduação lato sensu",NA
"2515807","Serra Redonda",2021,"Secretaria exclusiva","Não","Sim","Não","Não","Não","Não","Não","Não","Não","Feminino","30","Parda","Ensino superior completo","Ensino Médio a Pós-graduação lato sensu","31% a 40%"
"2515906","Serraria",2006,"Secretaria municipal em conjunto com outras políticas","Não","Não","Não","Não","Não","Sim","Não","Não","Não",NA,NA,NA,"Pós-graduação","Ensino Médio a Pós-graduação lato sensu",NA
"2515906","Serraria",2014,"Secretaria em conjunto com outras políticas","Não","Não","Não","Sim","Não","Não","Não","Não","Não","Masculino","36",NA,"Pós-graduação","Ensino Médio a Pós-graduação lato sensu",NA
"2515906","Serraria",2018,"Secretaria em conjunto com outras políticas setoriais","Sim","Sim","Não","Sim","Não","Não","Não","Não","Não","Feminino","42","Branca","Especialização","Ensino Médio a Pós-graduação lato sensu",NA
"2515906","Serraria",2021,"Secretaria exclusiva","Não","Sim","Não","Sim","Não","Não","Não","Não","Não","Feminino","45","Branca","Ensino superior completo","Ensino Médio a Pós-graduação lato sensu","Sem Informação"
"2515930","Sertãozinho",2006,"Secretaria municipal em conjunto com outras políticas","Não","Não","Não","Não","Não","Não","Não","Não","Não",NA,NA,NA,"Ensino superior completo","Ensino Médio a Pós-graduação lato sensu",NA
"2515930","Sertãozinho",2014,"Secretaria em conjunto com outras políticas","Não","Não","Não","Não","Não","Sim","Não","Não","Não","Feminino","38",NA,"Ensino superior completo","Ensino Médio a Pós-graduação lato sensu",NA
"2515930","Sertãozinho",2018,"Secretaria em conjunto com outras políticas setoriais","Não","Não","Não","Não","Não","-","-","-","-","Feminino","67","Branca","Ensino superior completo","Ensino Médio a Pós-graduação lato sensu",NA
"2515930","Sertãozinho",2021,"Secretaria em conjunto com outras políticas setoriais","Não","Não","Não","Não","Não","Sim","Não","Não","Não","Feminino","30","Parda","Especialização","Ensino Médio a Pós-graduação lato sensu","Sem Informação"
"2515971","Sobrado",2006,"Secretaria municipal em conjunto com outras políticas","Não","Não","Não","Não","Não","Sim","Não","Não","Não",NA,NA,NA,"Pós-graduação","Ensino Médio a Pós-graduação lato sensu",NA
"2515971","Sobrado",2014,"Secretaria exclusiva","Não","Não","Não","Não","Não","Sim","Não","Não","Não","Feminino","44",NA,"Ensino médio completo","Ensino Médio a Pós-graduação lato sensu",NA
"2515971","Sobrado",2018,"Secretaria em conjunto com outras políticas setoriais","Não","Não","Sim","Não","Não","-","-","-","-","Feminino","48","Parda","Ensino médio (2º Grau) completo","Ensino Médio a Pós-graduação lato sensu",NA
"2515971","Sobrado",2021,"Secretaria em conjunto com outras políticas setoriais","Não","Sim","Sim","Não","Não","Sim","Não","Não","Não","Feminino","52","Branca","Ensino superior completo","Ensino Médio a Pós-graduação lato sensu","Até 10%"
"2516003","Solânea",2006,"Secretaria municipal em conjunto com outras políticas","Não","Não","Não","Não","Não","Sim","Não","Sim","Sim",NA,NA,NA,"Ensino superior completo","Ensino Médio a Pós-graduação lato sensu",NA
"2516003","Solânea",2014,"Setor subordinado à chefia do Executivo","Não","Não","Não","Não","Não","Sim","Não","Sim","Sim","Masculino","26",NA,"Ensino superior completo","Ensino Médio a Pós-graduação lato sensu",NA
"2516003","Solânea",2018,"Setor subordinado diretamente à chefia do Executivo","Não","Sim","Sim","Sim","Sim","Sim","Não","Sim","Não","Feminino","42","Branca","Ensino superior completo","Ensino Médio a Pós-graduação lato sensu",NA
"2516003","Solânea",2021,"Setor subordinado diretamente  à chefia do Executivo","Sim","Sim","Sim","Sim","Sim","Sim","Sim","Sim","Não","Masculino","33","Parda","Ensino superior completo","Ensino Médio a Pós-graduação lato sensu","Sem Informação"
"2516102","Soledade",2006,"Secretaria municipal em conjunto com outras políticas","Não","Não","Não","Não","Não","Sim","Sim","Não","Não",NA,NA,NA,"Ensino superior completo","Ensino Médio a Pós-graduação lato sensu",NA
"2516102","Soledade",2014,"Secretaria em conjunto com outras políticas","Não","Não","Não","Não","Não","Sim","Sim","Não","Não","Masculino","42",NA,"Pós-graduação","Ensino Médio a Pós-graduação lato sensu",NA
"2516102","Soledade",2018,"Setor subordinado a outra secretaria","Não","Não","Não","Não","Não","-","-","-","-","Feminino","38","Parda","Mestrado","Mestrado e doutorado",NA
"2516102","Soledade",2021,"Secretaria em conjunto com outras políticas setoriais","Não","Não","Não","Não","Não","Sim","Sim","Não","Não","Feminino","41","Parda","Mestrado","Mestrado e doutorado","Até 10%"
"2516151","Sossêgo",2006,"Secretaria municipal em conjunto com outras políticas","Não","Não","Não","Não","Não","Sim","Não","Não","Não",NA,NA,NA,"Ensino superior completo","Ensino Médio a Pós-graduação lato sensu",NA
"2516151","Sossêgo",2014,"Não possui estrutura","Não","Não","Não","Não","Não","Sim","Não","Não","Não","-","-",NA,"-","Sem Informação",NA
"2516151","Sossêgo",2018,"Setor subordinado a outra secretaria","Não","Não","Não","Não","Não","-","-","-","-","Feminino","34","Parda","Ensino superior completo","Ensino Médio a Pós-graduação lato sensu",NA
"2516151","Sossêgo",2021,"Secretaria em conjunto com outras políticas setoriais","Não","Não","Não","Não","Não","Sim","Não","Sim","Não","Feminino","37","Parda","Ensino superior completo","Ensino Médio a Pós-graduação lato sensu","51% a 60%"
"2516201","Sousa",2006,"Fundação pública","Não","Não","Sim","Não","Não","Sim","Não","Sim","Sim",NA,NA,NA,"Ensino superior completo","Ensino Médio a Pós-graduação lato sensu",NA
"2516201","Sousa",2014,"Setor subordinado à chefia do Executivo","Não","Sim","Sim","Não","Não","Sim","Sim","Sim","Não","Masculino","46",NA,"Ensino médio completo","Ensino Médio a Pós-graduação lato sensu",NA
"2516201","Sousa",2018,"Órgão da administração indireta","Não","Sim","Sim","Não","Não","Sim","Não","Não","Não","Masculino","60","Branca","Ensino superior incompleto","Ensino Médio a Pós-graduação lato sensu",NA
"2516201","Sousa",2021,"Setor subordinado diretamente  à chefia do Executivo","Não","Sim","Sim","Não","Não","Sim","Sim","Sim","Sim","Masculino","62","Branca","Ensino médio (2º Grau) completo","Ensino Médio a Pós-graduação lato sensu","Até 10%"
"2516300","Sumé",2006,"Secretaria municipal em conjunto com outras políticas","Não","Não","Não","Não","Não","Sim","Não","Sim","Não",NA,NA,NA,"Ensino médio (2º Grau) completo","Ensino Médio a Pós-graduação lato sensu",NA
"2516300","Sumé",2014,"Secretaria em conjunto com outras políticas","Não","Não","Não","Sim","Não","Sim","Sim","Não","Sim","Feminino","25",NA,"Ensino médio completo","Ensino Médio a Pós-graduação lato sensu",NA
"2516300","Sumé",2018,"Setor subordinado a outra secretaria","Não","Não","Não","Sim","Não","Não","Não","Não","Não","Masculino","33","Parda","Especialização","Ensino Médio a Pós-graduação lato sensu",NA
