"cod_municipio","municipio","cod_uf","uf","regiao","ano","populacao","tipo_orgao_gestor","tem_plano","tem_conselho","tem_fundo","tem_lei_patrimonio","tem_cons_patrimonio","equip_biblioteca","equip_museu","equip_teatro","equip_cinema","gestor_sexo","gestor_idade","gestor_cor_raca","gestor_escolaridade","gestor_idade_num","gestor_faixa_etaria","gestor_cor_raca_limpa","gestor_grupo_raca","gestor_escolaridade_agrupada","plano_tem_lei","plano_participacao_soc","sec_educacao","sec_esporte","sec_turismo","cons_qtd_membros","cons_cap_continuada","cons_cap_eventual","cons_cap_nao_realiza","orcamento_perc_executado"
"5107925","Sorriso","51","MT","Centro-Oeste",2006,NA,"Secretaria municipal em conjunto com outras políticas","Não","Sim","Sim","Não","Não","Sim","Não","Não","Sim",NA,NA,NA,"Pós-graduação",NA,NA,NA,NA,"Pós-Graduação",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5107925","Sorriso","51","MT","Centro-Oeste",2014,NA,"Setor subordinado à outra secretaria","Não","Sim","Sim","Não","Não","Sim","Não","Não","Sim","Feminino","36",NA,"Pós-graduação",36,"30 a 39 anos",NA,NA,"Pós-Graduação",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5107925","Sorriso","51","MT","Centro-Oeste",2018,NA,"Secretaria em conjunto com outras políticas setoriais","Não","Sim","Sim","Não","Sim","Sim","Não","Sim","Não","Feminino","48","Branca","Especialização",48,"40 a 49 anos","Branca","Brancos","Pós-Graduação","Não","Não","Não","Não","Não",14,"Não","Não","Sim",NA
"5107925","Sorriso","51","MT","Centro-Oeste",2021,94941,"Secretaria em conjunto com outras políticas setoriais","Sim","Sim","Sim","Não","Não","Sim","Sim","Sim","Sim","Feminino","51","Branca","Especialização",51,"50 a 59 anos","Branca","Brancos","Pós-Graduação","Sim","Sim","Não","Não","Não",15,"Não","Sim","Não","Mais de 90%"
"5107941","Tabaporã","51","MT","Centro-Oeste",2006,NA,"Secretaria municipal em conjunto com outras políticas","Não","Sim","Não","Não","Não","Sim","Não","Não","Não",NA,NA,NA,"Pós-graduação",NA,NA,NA,NA,"Pós-Graduação",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5107941","Tabaporã","51","MT","Centro-Oeste",2014,NA,"Secretaria em conjunto com outras políticas","Não","Sim","Não","Não","Não","Sim","Não","Não","Não","Masculino","35",NA,"Pós-graduação",35,"30 a 39 anos",NA,NA,"Pós-Graduação",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5107941","Tabaporã","51","MT","Centro-Oeste",2018,NA,"Secretaria em conjunto com outras políticas setoriais","Não","Sim","Não","Não","Não","Sim","Não","Não","Não","Masculino","43","Branca","Especialização",43,"40 a 49 anos","Branca","Brancos","Pós-Graduação","Não","Não","Não","Não","Não",12,"Não","Não","Sim",NA
"5107941","Tabaporã","51","MT","Centro-Oeste",2021,9357,"Secretaria em conjunto com outras políticas setoriais","Não","Sim","Não","Não","Não","Sim","Não","Não","Não","Masculino","39","Branca","Ensino superior completo",39,"30 a 39 anos","Branca","Brancos","Ensino Superior","Não","Não","Não","Não","Não",12,"Não","Sim","Não","21% a 30%"
"5107958","Tangará da Serra","51","MT","Centro-Oeste",2006,NA,"Secretaria municipal em conjunto com outras políticas","Sim","Sim","Não","Não","Não","Sim","Não","Sim","Sim",NA,NA,NA,"Pós-graduação",NA,NA,NA,NA,"Pós-Graduação",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5107958","Tangará da Serra","51","MT","Centro-Oeste",2014,NA,"Setor subordinado à outra secretaria","Sim","Sim","Sim","Não","Não","Sim","Sim","Sim","Sim","Masculino","47",NA,"Pós-graduação",47,"40 a 49 anos",NA,NA,"Pós-Graduação",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5107958","Tangará da Serra","51","MT","Centro-Oeste",2018,NA,"Secretaria em conjunto com outras políticas setoriais","Sim","Sim","Sim","Não","Não","Sim","Sim","Sim","Não","Masculino","39","Parda","Especialização",39,"30 a 39 anos","Parda","Negros (Pretos e Pardos)","Pós-Graduação","Sim","Sim","Sim","Sim","Sim",24,"Não","Sim","Não",NA
"5107958","Tangará da Serra","51","MT","Centro-Oeste",2021,107631,"Secretaria em conjunto com outras políticas setoriais","Sim","Sim","Sim","Não","Não","Sim","Sim","Sim","Sim","Masculino","29","Preta","Ensino superior incompleto",29,"Até 29 anos","Preta","Negros (Pretos e Pardos)","Ensino Superior","Sim","Sim","Não","Sim","Sim",24,"Sim","Não","Não","81% a 90%"
"5108006","Tapurah","51","MT","Centro-Oeste",2006,NA,"Secretaria municipal em conjunto com outras políticas","Não","Sim","Não","Não","Não","Sim","Não","Não","Não",NA,NA,NA,"Pós-graduação",NA,NA,NA,NA,"Pós-Graduação",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5108006","Tapurah","51","MT","Centro-Oeste",2014,NA,"Setor subordinado à outra secretaria","Não","Não","Não","Não","Não","Sim","Não","Não","Não","Masculino","44",NA,"Pós-graduação",44,"40 a 49 anos",NA,NA,"Pós-Graduação",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5108006","Tapurah","51","MT","Centro-Oeste",2018,NA,"Secretaria em conjunto com outras políticas setoriais","Não","Não","Não","Não","Não","-","-","-","-","Feminino","49","Branca","Especialização",49,"40 a 49 anos","Branca","Brancos","Pós-Graduação","Não","Não","Não","Não","Não",NA,"Não","Não","Não",NA
"5108006","Tapurah","51","MT","Centro-Oeste",2021,14380,"Secretaria em conjunto com outras políticas setoriais","Não","Sim","Sim","Não","Não","Sim","Não","Não","Não","Feminino","48","Branca","Especialização",48,"40 a 49 anos","Branca","Brancos","Pós-Graduação","Não","Não","Não","Não","Não",NA,"Não","Não","Não","Até 10%"
"5108055","Terra Nova do Norte","51","MT","Centro-Oeste",2006,NA,"Secretaria municipal em conjunto com outras políticas","Não","Sim","Não","Não","Não","Sim","Não","Não","Não",NA,NA,NA,"Ensino superior incompleto",NA,NA,NA,NA,"Ensino Superior",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5108055","Terra Nova do Norte","51","MT","Centro-Oeste",2014,NA,"Setor subordinado à outra secretaria","Não","Sim","Não","Não","Não","Sim","Não","Não","Não","Masculino","55",NA,"Pós-graduação",55,"50 a 59 anos",NA,NA,"Pós-Graduação",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5108055","Terra Nova do Norte","51","MT","Centro-Oeste",2018,NA,"Secretaria em conjunto com outras políticas setoriais","Não","Sim","Não","Não","Não","Sim","Não","Não","Não","Masculino","40","Branca","Especialização",40,"40 a 49 anos","Branca","Brancos","Pós-Graduação","Não","Não","Não","Não","Não",18,"Não","Não","Sim",NA
"5108055","Terra Nova do Norte","51","MT","Centro-Oeste",2021,9284,"Secretaria em conjunto com outras políticas setoriais","Sim","Sim","Sim","Não","Não","Sim","Não","Não","Não","Masculino","43","Branca","Especialização",43,"40 a 49 anos","Branca","Brancos","Pós-Graduação","Sim","Sim","Não","Sim","Não",18,"Não","Não","Sim","Até 10%"
"5108105","Tesouro","51","MT","Centro-Oeste",2006,NA,"Secretaria municipal em conjunto com outras políticas","Não","Sim","Não","Não","Não","Sim","Não","Não","Não",NA,NA,NA,"Ensino médio (2º Grau) completo",NA,NA,NA,NA,"Ensino Médio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5108105","Tesouro","51","MT","Centro-Oeste",2014,NA,"Secretaria em conjunto com outras políticas","Não","Sim","Não","Não","Sim","Sim","Não","Sim","Não","Masculino","49",NA,"Ensino superior incompleto",49,"40 a 49 anos",NA,NA,"Ensino Superior",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5108105","Tesouro","51","MT","Centro-Oeste",2018,NA,"Secretaria em conjunto com outras políticas setoriais","Não","Sim","Não","Não","Sim","Não","Não","Não","Não","Masculino","54","Parda","Ensino médio (2º Grau) completo",54,"50 a 59 anos","Parda","Negros (Pretos e Pardos)","Ensino Médio","Não","Não","Não","Não","Não",8,"Não","Sim","Não",NA
"5108105","Tesouro","51","MT","Centro-Oeste",2021,3761,"Secretaria em conjunto com outras políticas setoriais","Não","Sim","Não","Não","Sim","Sim","Não","Não","Não","Masculino","35","Parda","Ensino superior completo",35,"30 a 39 anos","Parda","Negros (Pretos e Pardos)","Ensino Superior","Não","Não","Não","Não","Não",6,"Não","Não","Sim","Até 10%"
"5108204","Torixoréu","51","MT","Centro-Oeste",2006,NA,"Secretaria municipal em conjunto com outras políticas","Não","Sim","Não","Não","Não","Sim","Não","Não","Não",NA,NA,NA,"Pós-graduação",NA,NA,NA,NA,"Pós-Graduação",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5108204","Torixoréu","51","MT","Centro-Oeste",2014,NA,"Secretaria exclusiva","Não","Sim","Não","Não","Não","Sim","Não","Não","Não","Feminino","59",NA,"Pós-graduação",59,"50 a 59 anos",NA,NA,"Pós-Graduação",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5108204","Torixoréu","51","MT","Centro-Oeste",2018,NA,"Secretaria exclusiva","Não","Sim","Não","Não","Não","-","-","-","-","Feminino","59","Branca","Especialização",59,"50 a 59 anos","Branca","Brancos","Pós-Graduação","Não","Não","Não","Não","Não",11,"Não","Não","Sim",NA
"5108204","Torixoréu","51","MT","Centro-Oeste",2021,3487,"Secretaria em conjunto com outras políticas setoriais","Sim","Sim","Sim","Sim","Não","Sim","Não","Não","Não","Feminino","57","Parda","Especialização",57,"50 a 59 anos","Parda","Negros (Pretos e Pardos)","Pós-Graduação","Sim","Sim","Não","Não","Não",18,"Não","Não","Sim","Até 10%"
"5108303","União do Sul","51","MT","Centro-Oeste",2006,NA,"Secretaria municipal em conjunto com outras políticas","Sim","Sim","Sim","Não","Não","Não","Não","Não","Não",NA,NA,NA,"Pós-graduação",NA,NA,NA,NA,"Pós-Graduação",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5108303","União do Sul","51","MT","Centro-Oeste",2014,NA,"Secretaria em conjunto com outras políticas","Não","Sim","Não","Não","Não","Sim","Não","Não","Não","Masculino","38",NA,"Pós-graduação",38,"30 a 39 anos",NA,NA,"Pós-Graduação",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5108303","União do Sul","51","MT","Centro-Oeste",2018,NA,"Secretaria em conjunto com outras políticas setoriais","Não","Sim","Não","Não","Não","-","-","-","-","Feminino","31","Branca","Especialização",31,"30 a 39 anos","Branca","Brancos","Pós-Graduação","Não","Não","Não","Não","Não",18,"Não","Não","Sim",NA
"5108303","União do Sul","51","MT","Centro-Oeste",2021,3455,"Secretaria em conjunto com outras políticas setoriais","Não","Sim","Não","Não","Não","Sim","Não","Não","Não","Feminino","35","Branca","Especialização",35,"30 a 39 anos","Branca","Brancos","Pós-Graduação","Não","Não","Não","Não","Não",18,"Não","Sim","Não","Sem Informação"
"5108352","Vale de São Domingos","51","MT","Centro-Oeste",2006,NA,"Secretaria municipal em conjunto com outras políticas","Não","Sim","Não","Não","Não","Sim","Não","Não","Não",NA,NA,NA,"Pós-graduação",NA,NA,NA,NA,"Pós-Graduação",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5108352","Vale de São Domingos","51","MT","Centro-Oeste",2014,NA,"Setor subordinado à outra secretaria","Não","Não","Não","Não","Não","Sim","Não","Não","Não","Masculino","45",NA,"Pós-graduação",45,"40 a 49 anos",NA,NA,"Pós-Graduação",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5108352","Vale de São Domingos","51","MT","Centro-Oeste",2018,NA,"Secretaria em conjunto com outras políticas setoriais","Não","Não","Sim","Não","Não","-","-","-","-","Feminino","24","Branca","Ensino superior completo",24,"Até 29 anos","Branca","Brancos","Ensino Superior","Não","Não","Não","Não","Não",NA,"Não","Não","Não",NA
"5108352","Vale de São Domingos","51","MT","Centro-Oeste",2021,3124,"Secretaria em conjunto com outras políticas setoriais","Não","Não","Não","Não","Não","Sim","Não","Não","Não","Feminino","27","Branca","Ensino superior completo",27,"Até 29 anos","Branca","Brancos","Ensino Superior","Não","Não","Não","Não","Não",NA,"Não","Não","Não","0%"
"5108402","Várzea Grande","51","MT","Centro-Oeste",2006,NA,"Secretaria municipal em conjunto com outras políticas","Não","Sim","Não","Não","Não","Sim","Não","Não","Não",NA,NA,NA,"Ensino superior completo",NA,NA,NA,NA,"Ensino Superior",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5108402","Várzea Grande","51","MT","Centro-Oeste",2014,NA,"Secretaria em conjunto com outras políticas","Não","Não","Não","Não","Não","Sim","Não","Não","Não","Masculino","51",NA,"Ensino superior completo",51,"50 a 59 anos",NA,NA,"Ensino Superior",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5108402","Várzea Grande","51","MT","Centro-Oeste",2018,NA,"Secretaria em conjunto com outras políticas setoriais","Não","Sim","Não","Não","Não","Sim","Não","Não","Não","Masculino","52","Branca","Doutorado",52,"50 a 59 anos","Branca","Brancos","Pós-Graduação","Não","Não","Não","Não","Não",18,"Não","Sim","Não",NA
"5108402","Várzea Grande","51","MT","Centro-Oeste",2021,290383,"Secretaria em conjunto com outras políticas setoriais","Não","Sim","Sim","Não","Não","Sim","Não","Não","Sim","Masculino","55","Branca","Doutorado",55,"50 a 59 anos","Branca","Brancos","Pós-Graduação","Não","Não","Não","Não","Não",28,"Não","Não","Sim","Mais de 90%"
"5108501","Vera","51","MT","Centro-Oeste",2006,NA,"Secretaria municipal em conjunto com outras políticas","Não","Sim","Não","Não","Não","Sim","Não","Não","Não",NA,NA,NA,"Pós-graduação",NA,NA,NA,NA,"Pós-Graduação",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5108501","Vera","51","MT","Centro-Oeste",2014,NA,"Setor subordinado à outra secretaria","Sim","Sim","Sim","Sim","Não","Sim","Sim","Sim","Não","Feminino","25",NA,"Pós-graduação",25,"Até 29 anos",NA,NA,"Pós-Graduação",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5108501","Vera","51","MT","Centro-Oeste",2018,NA,"Secretaria em conjunto com outras políticas setoriais","Sim","Sim","Sim","Sim","Não","Não","Não","Não","Não","Feminino","51","Preta","Especialização",51,"50 a 59 anos","Preta","Negros (Pretos e Pardos)","Pós-Graduação","Sim","Sim","Não","Não","Não",12,"Não","Não","Sim",NA
"5108501","Vera","51","MT","Centro-Oeste",2021,11731,"Secretaria em conjunto com outras políticas setoriais","Sim","Sim","Sim","Não","Não","Sim","Não","Não","Não","Feminino","54","Parda","Especialização",54,"50 a 59 anos","Parda","Negros (Pretos e Pardos)","Pós-Graduação","Sim","Sim","Não","Sim","Não",18,"Não","Sim","Não","51% a 60%"
"5108600","Vila Rica","51","MT","Centro-Oeste",2006,NA,"Secretaria municipal em conjunto com outras políticas","Não","Sim","Não","Não","Não","Sim","Não","Não","Não",NA,NA,NA,"Pós-graduação",NA,NA,NA,NA,"Pós-Graduação",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5108600","Vila Rica","51","MT","Centro-Oeste",2014,NA,"Secretaria exclusiva","Não","Não","Não","Não","Não","Sim","Não","Não","Não","Masculino","46",NA,"Ensino médio incompleto",46,"40 a 49 anos",NA,NA,"Ensino Médio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5108600","Vila Rica","51","MT","Centro-Oeste",2018,NA,"Secretaria em conjunto com outras políticas setoriais","Não","Não","Sim","Não","Não","Sim","Não","Não","Não","Feminino","44","Preta","Especialização",44,"40 a 49 anos","Preta","Negros (Pretos e Pardos)","Pós-Graduação","Não","Não","Não","Não","Não",NA,"Não","Não","Não",NA
"5108600","Vila Rica","51","MT","Centro-Oeste",2021,26946,"Secretaria em conjunto com outras políticas setoriais","Sim","Não","Não","Não","Não","Sim","Sim","Sim","Não","Masculino","53","Parda","Ensino médio (2º Grau) incompleto",53,"50 a 59 anos","Parda","Negros (Pretos e Pardos)","Ensino Médio","Não","Sim","Não","Sim","Não",NA,"Não","Não","Não","Até 10%"
"5108808","Nova Guarita","51","MT","Centro-Oeste",2006,NA,"Secretaria municipal em conjunto com outras políticas","Sim","Sim","Não","Não","Não","Sim","Não","Não","Não",NA,NA,NA,"Pós-graduação",NA,NA,NA,NA,"Pós-Graduação",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5108808","Nova Guarita","51","MT","Centro-Oeste",2014,NA,"Secretaria exclusiva","Sim","Não","Não","Não","Não","Sim","Não","Não","Não","Feminino","23",NA,"Ensino médio completo",23,"Até 29 anos",NA,NA,"Ensino Médio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5108808","Nova Guarita","51","MT","Centro-Oeste",2018,NA,"Secretaria em conjunto com outras políticas setoriais","Não","Não","Não","Não","Não","Sim","Não","Não","Não","Masculino","52","Branca","Ensino superior completo",52,"50 a 59 anos","Branca","Brancos","Ensino Superior","Não","Não","Não","Não","Não",NA,"Não","Não","Não",NA
"5108808","Nova Guarita","51","MT","Centro-Oeste",2021,4407,"Secretaria em conjunto com outras políticas setoriais","Não","Não","Não","Não","Não","Sim","Não","Não","Não","Feminino","36","Branca","Ensino superior completo",36,"30 a 39 anos","Branca","Brancos","Ensino Superior","Não","Não","Não","Não","Não",NA,"Não","Não","Não","11% a 20%"
"5108857","Nova Marilândia","51","MT","Centro-Oeste",2006,NA,"Setor subordinado a outra secretaria","Sim","Sim","Não","Não","Não","Sim","Não","Não","Não",NA,NA,NA,"Ensino superior completo",NA,NA,NA,NA,"Ensino Superior",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5108857","Nova Marilândia","51","MT","Centro-Oeste",2014,NA,"Setor subordinado à outra secretaria","Não","Sim","Não","Não","Não","Sim","Não","Não","Não","Masculino","35",NA,"Ensino médio completo",35,"30 a 39 anos",NA,NA,"Ensino Médio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5108857","Nova Marilândia","51","MT","Centro-Oeste",2018,NA,"Secretaria em conjunto com outras políticas setoriais","Não","Sim","Sim","Não","Não","Não","Não","Não","Não","Masculino","41","Parda","Especialização",41,"40 a 49 anos","Parda","Negros (Pretos e Pardos)","Pós-Graduação","Não","Não","Não","Não","Não",12,"Não","Não","Sim",NA
"5108857","Nova Marilândia","51","MT","Centro-Oeste",2021,3332,"Secretaria em conjunto com outras políticas setoriais","Sim","Sim","Sim","Não","Não","Sim","Não","Não","Não","Masculino","31","Parda","Especialização",31,"30 a 39 anos","Parda","Negros (Pretos e Pardos)","Pós-Graduação","Sim","Não","Não","Não","Não",18,"Não","Sim","Não","21% a 30%"
"5108907","Nova Maringá","51","MT","Centro-Oeste",2006,NA,"Secretaria municipal em conjunto com outras políticas","Não","Sim","Não","Não","Não","Sim","Não","Não","Não",NA,NA,NA,"Pós-graduação",NA,NA,NA,NA,"Pós-Graduação",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5108907","Nova Maringá","51","MT","Centro-Oeste",2014,NA,"Secretaria exclusiva","Não","Não","Não","Não","Não","Sim","Não","Não","Não","Feminino","39",NA,"Pós-graduação",39,"30 a 39 anos",NA,NA,"Pós-Graduação",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5108907","Nova Maringá","51","MT","Centro-Oeste",2018,NA,"Secretaria em conjunto com outras políticas setoriais","Não","Sim","Não","Não","Não","-","-","-","-","Feminino","55","Branca","Especialização",55,"50 a 59 anos","Branca","Brancos","Pós-Graduação","Não","Não","Não","Não","Não",18,"Não","Não","Sim",NA
"5108907","Nova Maringá","51","MT","Centro-Oeste",2021,9056,"Secretaria em conjunto com outras políticas setoriais","Não","Sim","Não","Não","Não","Sim","Não","Não","Não","Feminino","46","Parda","Especialização",46,"40 a 49 anos","Parda","Negros (Pretos e Pardos)","Pós-Graduação","Não","Não","Não","Não","Não",16,"Não","Sim","Não","81% a 90%"
"5108956","Nova Monte Verde","51","MT","Centro-Oeste",2006,NA,"Secretaria municipal em conjunto com outras políticas","Não","Não","Não","Não","Não","Não","Não","Não","Não",NA,NA,NA,"Pós-graduação",NA,NA,NA,NA,"Pós-Graduação",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5108956","Nova Monte Verde","51","MT","Centro-Oeste",2014,NA,"Secretaria em conjunto com outras políticas","Não","Sim","Não","Não","Não","Sim","Não","Não","Não","Feminino","48",NA,"Pós-graduação",48,"40 a 49 anos",NA,NA,"Pós-Graduação",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5108956","Nova Monte Verde","51","MT","Centro-Oeste",2018,NA,"Secretaria em conjunto com outras políticas setoriais","Sim","Sim","Não","Não","Não","Sim","Não","Não","Não","Masculino","45","Preta","Ensino superior completo",45,"40 a 49 anos","Preta","Negros (Pretos e Pardos)","Ensino Superior","Sim","Sim","Não","Sim","Não",28,"Não","Não","Sim",NA
